backend_step_index,log_w,log_n,log_q,s,residual_norm,converged,newton_iterations,continuation_status,step_size,loca_continuation_mode,lambda1_real,lambda1_imag,lambda2_real,lambda2_imag,lambda3_real,lambda3_imag,eigenvalue_regime,stability_classification,eigenvalue_source,jacobian_coordinate_system,physical_jacobian_11,physical_jacobian_12,physical_jacobian_13,physical_jacobian_21,physical_jacobian_22,physical_jacobian_23,physical_jacobian_31,physical_jacobian_32,physical_jacobian_33
457,-2.86292660263379872e+00,9.85722780499744289e+00,-1.24493708067729543e+01,1.44799513583072281e+00,8.99314944217174879e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,5.30149323495595270e-05,7.04143014367524488e-03,5.30149323495595270e-05,-7.04143014367524488e-03,-6.00277545549374875e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19173266595741782e-04,-6.03218815873144846e+06,1.34808967828253626e+04,1.05759717428576129e-12,-5.15172951357725610e-03,3.38115553651786005e-08,-2.84979024141815460e-09,-6.94089678793201426e+00,-1.25842810621631457e-04
458,-2.85255904058367182e+00,9.86753831530539571e+00,-1.24390147641497411e+01,1.44802234474340974e+00,1.01123569283095701e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,5.63148252302035786e-05,7.07352495320232987e-03,5.63148252302035786e-05,-7.07352495320232987e-03,-6.01085414935898475e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19192061809253642e-04,-6.03209660626189876e+06,1.36210241896517382e+04,1.05767744770208795e-12,-5.15188586613115913e-03,3.41624916599058788e-08,-2.85000657844226074e-09,-6.94110764251916734e+00,-1.27146570958160381e-04
459,-2.84219147853354404e+00,9.87784882561334854e+00,-1.24286587215265278e+01,1.44804955365609667e+00,7.57060515717158109e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,5.96043502652422600e-05,7.10577571940251927e-03,5.96043502652422600e-05,-7.10577571940251927e-03,-6.01892562470883116e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19210857593300874e-04,-6.03200505518187117e+06,1.37626081531493692e+04,1.05775772526065401e-12,-5.15204222818082223e-03,3.45170703863887363e-08,-2.85022292137682795e-09,-6.94131847791030676e+00,-1.28463838404224836e-04
460,-2.83182391648341625e+00,9.88815920150625516e+00,-1.24183027872858371e+01,1.44807676226077331e+00,3.25180693088532540e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,6.28833132894228474e-05,7.13818300301613268e-03,6.28833132894228474e-05,-7.13818300301613268e-03,-6.02698975527117455e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19229664694640912e-04,-6.03191345314936526e+06,1.39056621857150967e+04,1.05783803413632855e-12,-5.15219873473637870e-03,3.48753249649644217e-08,-2.85043929299728965e-09,-6.94152916886441318e+00,-1.29794729261303063e-04
461,-2.82145635443328846e+00,9.89846957739916178e+00,-1.24079468530451464e+01,1.44810397086544995e+00,8.99534790616806695e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,6.61516225836051913e-05,7.17074804468203174e-03,6.61516225836051913e-05,-7.17074804468203174e-03,-6.03504637638466006e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19248472367203272e-04,-6.03182185250792839e+06,1.40502031788921868e+04,1.05791834715892203e-12,-5.15235525079578080e-03,3.52372978875839335e-08,-2.85065567053216675e-09,-6.94173984061742377e+00,-1.31139408054468530e-04
462,-2.81108879238316156e+00,9.90878010467843851e+00,-1.23975908044702265e+01,1.44813117980346195e+00,4.27759047513367935e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,6.94091947853765073e-05,7.20347211480719309e-03,6.94091947853765073e-05,-7.20347211480719309e-03,-6.04309528367532461e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19267265314219547e-04,-6.03173032775371429e+06,1.41962483872010616e+04,1.05799862552105952e-12,-5.15251158448931049e-03,3.56030326972184762e-08,-2.85087202089186076e-09,-6.94195066981005837e+00,-1.32498044301040393e-04
463,-2.80072123033303377e+00,9.91909063195771523e+00,-1.23872347558953066e+01,1.44815838874147396e+00,7.57349735207493199e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,7.26558229643481726e-05,7.23635577129100316e-03,7.26558229643481726e-05,-7.23635577129100316e-03,-6.05113638863363779e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19286058831564220e-04,-6.03163880438826140e+06,1.43438116662878747e+04,1.05807890802468960e-12,-5.15266792767515858e-03,3.59725635400056494e-08,-2.85108837716095209e-09,-6.94216147981363729e+00,-1.33870756198219647e-04
464,-2.79035366828290599e+00,9.92940102481761144e+00,-1.23768788157045844e+01,1.44818559737146879e+00,6.28397542579310043e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,7.58913100998350474e-05,7.26939958891924427e-03,7.58913100998350474e-05,-7.26939958891924427e-03,-6.05916956420202851e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19304863668397858e-04,-6.03154723006740957e+06,1.44929070991924236e+04,1.05815922185582425e-12,-5.15282441539335716e-03,3.63459252455561080e-08,-2.85130476212474324e-09,-6.94237214536067704e+00,-1.35257664940598279e-04
465,-2.77998610623277909e+00,9.93971141767750765e+00,-1.23665228755138621e+01,1.44821280600146363e+00,8.99767585409989053e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,7.91155601112123385e-05,7.30260483530140950e-03,7.91155601112123385e-05,-7.30260483530140950e-03,-6.06719464389169315e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19323669076247063e-04,-6.03145565713686775e+06,1.46435522908800704e+04,1.05823953983313186e-12,-5.15298091261196314e-03,3.67231620978702525e-08,-2.85152115300188605e-09,-6.94258279171357717e+00,-1.36658941981056259e-04
466,-2.76961854418265130e+00,9.95002196191944499e+00,-1.23561668209905822e+01,1.44824001496478760e+00,7.80166301214930833e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,8.23284851153720286e-05,7.33597280834985977e-03,8.23284851153720286e-05,-7.33597280834985977e-03,-6.07521142141399968e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19342459757583072e-04,-6.03136416008292418e+06,1.47957652245506924e+04,1.05831982314016454e-12,-5.15313722745189967e-03,3.71043194760393042e-08,-2.85173751669470583e-09,-6.94279359552085662e+00,-1.38074763973774291e-04
467,-2.75925098213252351e+00,9.96033250616138233e+00,-1.23458107664673022e+01,1.44826722392811158e+00,7.57653461842413005e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,8.55298754210606074e-05,7.36950408009458529e-03,8.55298754210606074e-05,-7.36950408009458529e-03,-6.08321980772191101e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19361251009040614e-04,-6.03127266441698931e+06,1.49495603410630429e+04,1.05840011058794140e-12,-5.15329355178071030e-03,3.74894329663361394e-08,-2.85195388629585546e-09,-6.94300438014603749e+00,-1.39505254090036284e-04
468,-2.74888342008239572e+00,9.97064291597960661e+00,-1.23354548203298933e+01,1.44829443258341106e+00,4.62794816173574902e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,8.87195311656200757e-05,7.40319923966402480e-03,8.87195311656200757e-05,-7.40319923966402480e-03,-6.09121967520518531e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19380053582183716e-04,-6.03118111779272929e+06,1.51049523181967579e+04,1.05848042937362398e-12,-5.15345002066833723e-03,3.78785388670731673e-08,-2.85217028460051603e-09,-6.94321502029515436e+00,-1.40950538623421591e-04
469,-2.73851585803226882e+00,9.98095332579783090e+00,-1.23250988741924843e+01,1.44832164123871054e+00,9.00014174016103108e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,9.18973518444682379e-05,7.43705958225501697e-03,9.18973518444682379e-05,-7.43705958225501697e-03,-6.09921085571434735e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19398856726135301e-04,-6.03108957255802210e+06,1.52619595044741673e+04,1.05856075230473189e-12,-5.15360649905293334e-03,3.82716833298801528e-08,-2.85238668881746079e-09,-6.94342564125708872e+00,-1.42410796246342149e-04
470,-2.72814829598214104e+00,9.99126388699376911e+00,-1.23147428137241874e+01,1.44834885022733273e+00,4.15020929679703668e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,9.50632449852145634e-05,7.47108643391592320e-03,9.50632449852145634e-05,-7.47108643391592320e-03,-6.10719314120942731e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19417645142607450e-04,-6.03099810318929702e+06,1.54206006425470696e+04,1.05864104055574636e-12,-5.15376279504606988e-03,3.86689136473963234e-08,-2.85260306584094258e-09,-6.94363641968814083e+00,-1.43886211050320365e-04
471,-2.71778073393201325e+00,1.00015744481897073e+01,-1.23043867532558906e+01,1.44837605921595491e+00,7.57972614878567545e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,9.82169981534828642e-05,7.50528038109789155e-03,9.82169981534828642e-05,-7.50528038109789155e-03,-6.11516644235065958e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19436434128994374e-04,-6.03090663520782162e+06,1.55808907832058649e+04,1.05872133294675920e-12,-5.15391910052464489e-03,3.90702669067702541e-08,-2.85281944877169005e-09,-6.94384717894404524e+00,-1.45376911390053879e-04
472,-2.70741317188188635e+00,1.00118848749576017e+01,-1.22940308011751398e+01,1.44840326789654572e+00,3.95620152140691562e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,1.01358408658111759e-04,7.53964202757011637e-03,1.01358408658111759e-04,-7.53964202757011637e-03,-6.12313063121661897e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19455234439261824e-04,-6.03081511626510229e+06,1.57428452240896768e+04,1.05880165668607548e-12,-5.15407555058848728e-03,3.94757809369506082e-08,-2.85303586041475670e-09,-6.94405779370438303e+00,-1.46883028872645427e-04
473,-2.69704560983175856e+00,1.00221953017254961e+01,-1.22836748490943890e+01,1.44843047657713653e+00,9.00276030894225450e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,1.04487371506050862e-04,7.57417269673960839e-03,1.04487371506050862e-04,-7.57417269673960839e-03,-6.13108553817213672e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19474035320131326e-04,-6.03072359871118329e+06,1.59064830886806049e+04,1.05888198457007130e-12,-5.15423201014585369e-03,3.98855038359641401e-08,-2.85325227796904502e-09,-6.94426838928448742e+00,-1.48404749694048632e-04
474,-2.68667804778163077e+00,1.00325058798667861e+01,-1.22733187826844148e+01,1.44845768559104360e+00,3.25969675720167117e-18,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,1.07603789565018462e-04,7.60887374342891949e-03,1.07603789565018462e-04,-7.60887374342891949e-03,-6.13903095359781981e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19492821472554175e-04,-6.03063215701263212e+06,1.60718239111554576e+04,1.05896227776415353e-12,-5.15438828729896867e-03,4.02994848906915445e-08,-2.85346866832072838e-09,-6.94447914234845864e+00,-1.49942265696261239e-04
475,-2.67631048573150299e+00,1.00428164580080761e+01,-1.22629627162744406e+01,1.44848489460495067e+00,7.58308681242978797e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,1.10707447674915946e-04,7.64374576880024695e-03,1.10707447674915946e-04,-7.64374576880024695e-03,-6.14696678811413495e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19511608194685259e-04,-6.03054071670058090e+06,1.62388833779984143e+04,1.05904257509748712e-12,-5.15454457393408477e-03,4.07177627524592484e-08,-2.85368506457861035e-09,-6.94468987624422418e+00,-1.51495710635533734e-04
476,-2.66594292368137609e+00,1.00531269017169915e+01,-1.22526067582536893e+01,1.44851210331081948e+00,4.20074259082273058e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,1.13798140329117057e-04,7.67878939156089839e-03,1.13798140329117057e-04,-7.67878939156089839e-03,-6.15489291373809075e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19530406242891404e-04,-6.03044922542436887e+06,1.64076774328860083e+04,1.05912290378952370e-12,-5.15470100518090890e-03,4.11403768453983628e-08,-2.85390148955762428e-09,-6.94490046562492758e+00,-1.53065221656054431e-04
477,-2.65557536163124830e+00,1.00634373454259070e+01,-1.22422508002329380e+01,1.44853931201668829e+00,9.00554213787185916e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,1.16875757979375454e-04,7.71400596395836746e-03,1.16875757979375454e-04,-7.71400596395836746e-03,-6.16280915953219734e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19549204861493167e-04,-6.03035773553620372e+06,1.65782260069916156e+04,1.05920323662549361e-12,-5.15485744591782230e-03,4.15673772960224991e-08,-2.85411792044679365e-09,-6.94511103583234046e+00,-1.54650992794131591e-04
478,-2.64520779958112051e+00,1.00737479405039014e+01,-1.22318947278846260e+01,1.44856652105586647e+00,2.31812808368807781e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,1.19940198760423288e-04,7.74939687023431471e-03,1.19940198760423288e-04,-7.74939687023431471e-03,-6.17071531447778085e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19567988750681386e-04,-6.03026632149279676e+06,1.67505494594422162e+04,1.05928353476173059e-12,-5.15501370423769763e-03,4.19988154695499631e-08,-2.85433432412421605e-09,-6.94532176353835151e+00,-1.56253223968553904e-04
479,-2.63484023753099361e+00,1.00840585355818959e+01,-1.22215386555363139e+01,1.44859373009504466e+00,7.58663094819456177e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,1.22991244803310465e-04,7.78496272655182855e-03,1.22991244803310465e-04,-7.78496272655182855e-03,-6.17861128941657629e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19586773209371516e-04,-6.03017490883513540e+06,1.69246641392684978e+04,1.05936383703647213e-12,-5.15516997203613672e-03,4.24347316474573333e-08,-2.85455073370677290e-09,-6.94553247208309976e+00,-1.57872054564446368e-04
480,-2.62447267548086582e+00,1.00943689962231904e+01,-1.22111826915788981e+01,1.44862093882617815e+00,1.63410937684271752e-18,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,1.26028687798307058e-04,7.82070416685372305e-03,1.26028687798307058e-04,-7.82070416685372305e-03,-6.18649695656171925e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19605568996330915e-04,-6.03008344521040563e+06,1.71005866634709419e+04,1.05944417068031781e-12,-5.15532638447272189e-03,4.28751669163266001e-08,-2.85476717201927574e-09,-6.94574303609329835e+00,-1.59507627496052165e-04
481,-2.61410511343073804e+00,1.01046794568644849e+01,-1.22008267276214823e+01,1.44864814755731164e+00,9.00850346861419352e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,1.29052413572520465e-04,7.85662257286462787e-03,1.29052413572520465e-04,-7.85662257286462787e-03,-6.19437214386467285e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19624365353479284e-04,-6.02999198297296464e+06,1.72783378050253523e+04,1.05952450846735082e-12,-5.15548280639596245e-03,4.33201735167101609e-08,-2.85498361624086984e-09,-6.94595358093714044e+00,-1.61160144970187475e-04
482,-2.60373755138061025e+00,1.01149900688705436e+01,-1.21904706493381685e+01,1.44867535662174762e+00,2.10695440399188027e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,1.32062315451866841e-04,7.89271935889798715e-03,1.32062315451866841e-04,-7.89271935889798715e-03,-6.20223663909584208e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19643146980247543e-04,-6.02990059656968713e+06,1.74579387828482650e+04,1.05960481154483015e-12,-5.15563904588937482e-03,4.37698049798063986e-08,-2.85520003324157291e-09,-6.94616428329431645e+00,-1.62829815322486902e-04
483,-2.59336998933048335e+00,1.01253006808766024e+01,-1.21801145710548546e+01,1.44870256568618361e+00,7.59037258179315597e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,1.35058172874359000e-04,7.92899515640618606e-03,1.35058172874359000e-04,-7.92899515640618606e-03,-6.21009035358678803e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19661929176311714e-04,-6.02980921155139618e+06,1.76394066365013896e+04,1.05968511876006885e-12,-5.15579529485792054e-03,4.42241032859970177e-08,-2.85541645614634668e-09,-6.94637496649716635e+00,-1.64516783803838153e-04
484,-2.58300242728035556e+00,1.01356111584416393e+01,-1.21697586011641139e+01,1.44872977444256823e+00,2.90252127889858801e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,1.38039774738315992e-04,7.96545061486333798e-03,1.38039774738315992e-04,-7.96545061486333798e-03,-6.21793316001179302e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.19680722702836109e-04,-6.02971777556314226e+06,1.78227586847435959e+04,1.05976545735480638e-12,-5.15595168849101396e-03,4.46831112544199209e-08,-2.85563290778987425e-09,-6.94658550514599771e+00,-1.66221199341311178e-04
