backend,schema_version,branch_id,paper_fit_branch,point_index,T_K,p_Pa,F,N_a_m3,N_a_cm3,log_w,w_m_s,table_ii_reference_w_m_s,log_n,log_q,n,q,s,hopf_frequency,eigenvalue_real,eigenvalue_imag,residual_norm,converged,iterations,message,jacobian_coordinate_system,state_coordinate_system,continuation_parameterization,method,method_metadata,source_file,raw_loca_run,loca_continuation_mode,loca_native_hopf_stepper
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,29,204.5,30000.0,1.0,10000000000.0,10000.0,-4.7702295969180915,0.008478433314307728,0.00848463504929733,8.959638444491226,-15.79684527687645,7782.543132100062,1.3788507661738432e-07,1.5298821127353615,0.001336528004015474,7.785878704046978e-10,0.0013364862259471915,2.3652802138250656e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,30,205.0,30000.0,1.0,10000000000.0,10000.0,-4.731534546758333,0.008812936794327306,0.008820345388820013,8.97421554567397,-15.726915044941656,7896.820946844855,1.4787255560300836e-07,1.5284909272501679,0.00138543188483951,7.574059580607801e-10,0.001385393903919658,2.4126924593849048e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,31,205.5,30000.0,1.0,10000000000.0,10000.0,-4.693023467725844,0.009158952454247228,0.009167642698004071,8.988757175666777,-15.657320192818704,8012.492583936716,1.5853028444628589e-07,1.527090394110412,0.0014358462028966127,7.339656031112984e-10,0.0014358119508605441,2.4607409079880243e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,32,206.0,30000.0,1.0,10000000000.0,10000.0,-4.654695584093875,0.009516809869351339,0.0095268522017216,9.00326455159151,-15.58805828345279,8129.580088618189,1.6989957946671374e-07,1.5256805440006584,0.0014878071537115182,7.081659457111459e-10,0.0014877765455393183,2.5090838639551754e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,33,206.5,30000.0,1.0,10000000000.0,10000.0,-4.616550151234622,0.009886845416307587,0.009898305159573273,9.017738922889869,-15.519126900043995,8248.106376734446,1.8202407105992468e-07,1.524261407196155,0.001541351404241406,6.799032286814214e-10,0.0015413243374442537,2.558117474153174e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,34,207.0,30000.0,1.0,10000000000.0,10000.0,-4.578586456545509,0.010269402287949609,0.0102823388524801,9.032181572741788,-15.450523645860612,8368.095282247978,1.9494981979945308e-07,1.522833013571313,0.0015965160800201757,6.490711934261815e-10,0.0015964924337776303,2.6076509360691618e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,35,207.5,30000.0,1.0,10000000000.0,10000.0,-4.540803820421068,0.010664830498638632,0.010679296563073861,9.046593819518593,-15.382246144068898,8489.571607218464,2.0872543765450647e-07,1.5213953926080197,0.0016533387505413121,6.15559763216336e-10,0.0016533183849605725,2.6578402896567463e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,36,208.0,30000.0,1.0,10000000000.0,10000.0,-4.5032015972282755,0.011073486879860301,0.011089527549668035,9.060977018315414,-15.3142920375351,8612.561174748784,2.2340221452518143e-07,1.5199485734039289,0.0017118574132627773,5.792554536279324e-10,0.0017118401685867252,2.7081929857015988e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,37,208.5,30000.0,1.0,10000000000.0,10000.0,-4.465779176312627,0.011495735065004342,0.011513387013588939,9.075332562533532,-15.246658988629228,8737.09088480372,2.3903425029008846e-07,1.5184925846806347,0.001772110476004201,5.400413705905927e-10,0.0017720961717123667,2.759078310410486e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,38,209.0,30000.0,1.0,10000000000.0,10000.0,-4.428535983027068,0.011931945462562868,0.011951236059647274,9.089661885523837,-15.179344679019573,8863.188773145657,2.556785925746876e-07,1.5170274547917673,0.0018341367374386179,4.977977106273838e-10,0.0018341251713926562,2.8104288590853028e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,39,209.5,30000.0,1.0,10000000000.0,10000.0,-4.391471479803206,0.012382495216624769,0.01240344164953286,9.103966462269478,-15.112346809479874,8990.884073353143,2.7339538044753454e-07,1.5155532117309465,0.0018979753658168617,4.524008825858365e-10,0.0018979663133450305,2.862262811389167e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,40,210.0,30000.0,1.0,10000000000.0,10000.0,-4.354585167232023,0.012847768154095147,0.012870376547913,9.118247811141046,-15.045663099675368,9120.207282378296,2.9224799427142124e-07,1.5140698831396953,0.0019636658756620982,4.0372420197118094e-10,0.0019636590886583797,2.9144915002979226e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,41,210.5,30000.0,1.0,10000000000.0,10000.0,-4.317876585201001,0.013328154717075429,0.013352419261019348,9.13250749567713,-14.979291287974815,9251.190229397489,3.1230321192288116e-07,1.512577496315178,0.0020312481023858006,3.516358609183864e-10,0.002031243308400061,2.9673558610570305e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,42,211.0,30000.0,1.0,10000000000.0,10000.0,-4.281345314007906,0.013824051880360184,0.013849953967507211,9.14674712646858,-14.913229131209032,9383.866148847972,3.336313716353265e-07,1.5110760782179948,0.002100762174880385,2.9600194178885063e-10,0.0021007590760717143,3.020221370175664e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,43,211.5,30000.0,1.0,10000000000.0,10000.0,-4.244990975539011,0.014335863051864585,0.014363370441376097,9.160968363057085,-14.847474404465068,9518.269757039674,3.563065416815738e-07,1.5095656554797767,0.002172248485550117,2.366859793551633e-10,0.0021722467577220466,3.0739754037900466e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,44,212.0,30000.0,1.0,10000000000.0,10000.0,-4.20881323450548,0.014863997954790651,0.014893063966740118,9.175172915854118,-14.782024900908834,9654.43733256897,3.8040669714030925e-07,1.5080462544105953,0.0022457476579933445,1.735447876984736e-10,0.0022457469495910684,3.1278323985896826e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,45,212.5,30000.0,1.0,10000000000.0,10000.0,-4.172811799623064,0.015408872491967188,0.015439435244241063,9.189362548190562,-14.716878431523908,9792.406801799265,4.0601390404130926e-07,1.5065179010065277,0.002321300512220803,1.0643340088390893e-10,0.002321300443267424,3.182049945995034e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,46,213.0,30000.0,1.0,10000000000.0,10000.0,-4.136986424878305,0.01597090858911969,0.016002890288901468,9.203539078353705,-14.652032824909174,9932.2178282878,4.332145111046232e-07,1.50498062095695,0.0023989480270733203,3.520358500151352e-11,0.0023989481880959,3.2365736221437885e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,47,213.5,30000.0,1.0,10000000000.0,10000.0,-4.1013369108160065,0.016550534016592955,0.016583840319214893,9.217704381672002,-14.587485927072413,10073.911906946347,4.6209934936263117e-07,1.5034344396517496,0.0024787312998031746,-4.0297572949984234e-11,0.0024787312507562934,3.291566787948405e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,48,214.0,30000.0,1.0,10000000000.0,10000.0,-4.065863105831142,0.01714818218844077,0.017182701637279592,9.231860392661783,-14.523235601203474,10217.53246333116,4.927639399518331e-07,1.5018793821884988,0.0025606915027501028,-1.2022685852517562e-10,0.002560690771894577,3.3469956238733926e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
loca,episode6-hopf-locus-schema-v1,lower_hopf,wb,49,214.5,30000.0,1.0,10000000000.0,10000.0,-4.030564907478781,0.017764291937280508,0.017799895499783634,9.246009107217185,-14.459279727443304,10363.12495814902,5.253087103568536e-07,1.5003154733795478,0.002644869836865513,-2.0474344507130648e-10,0.002644867919652969,3.402265846731705e-14,True,0,Native LOCA Moore-Spence Hopf continuation row from C++ executable.,physical_ode_state,log_n_log_q_s_internal__physical_state_output,LOCA_MooreSpence_Hopf_bifurcation_parameter_log_w_continued_in_T,native_LOCA_MooreSpence_Hopf_continuation,C++ LOCA::Hopf::MooreSpence::ExtendedGroup over TASK-025 LOCA::LAPACK backend; no Python Hopf corrector.,episodes/006-figure3-hopf-bifurcation/scripts/run_loca_hopf_loci.py,episodes/006-figure3-hopf-bifurcation/outputs/figure3_loca_hopf_loci/raw/native_loca_hopf,nox_loca_native_moore_spence_hopf_continuation,True
