comparison,reference,variable,T_K,log_w,w_m_s,auto_value,reference_value,signed_diff,abs_diff,rel_diff,auto_residual_norm,reference_residual_norm,reference_converged
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.8444928721,0.1581054802625866,3.588230876454358e-06,3.5882308796008984e-06,-3.1465402047683826e-15,3.1465402047683826e-15,8.769057260658648e-10,5.557074633689324e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.8155671977,0.1627455732916884,3.6934432054045e-06,3.693443209944939e-06,-4.5404387985937406e-15,4.5404387985937406e-15,1.2293241131657819e-09,3.337465735608034e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.7866415368,0.167521841902562,3.8017405067601737e-06,3.8017405113254775e-06,-4.565303874276864e-15,4.565303874276864e-15,1.2008457338623487e-09,3.5637934749355337e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.7577158895,0.1724382824377301,3.913213235885812e-06,3.913213238576965e-06,-2.691153269467842e-15,2.691153269467842e-15,6.87709333838009e-10,5.305150701415824e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.7287902558,0.1774990085351023,4.027954500403839e-06,4.027954499139307e-06,1.264532098824156e-15,1.264532098824156e-15,3.1393902257271656e-10,9.379037046213262e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.6998646356,0.1827082545721361,4.1460601338156336e-06,4.146060135427136e-06,-1.611502205007935e-15,1.611502205007935e-15,3.886827861559501e-10,3.812079828230703e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.6709390291,0.1880703791359893,4.267628787743868e-06,4.267628790360817e-06,-2.616948948123629e-15,2.616948948123629e-15,6.132091324424618e-10,3.9468649123419794e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.642013436,0.1935898688169323,4.392762002364163e-06,4.392762004721671e-06,-2.3575078385773204e-15,2.3575078385773204e-15,5.366800741864216e-10,5.236530721972747e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.6130878566,0.1992713417567096,4.521564290606974e-06,4.52156429447524e-06,-3.8682656389047235e-15,3.8682656389047235e-15,8.555149030239906e-10,6.286122831505925e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.5841622906,0.2051195517414633,4.65414323875397e-06,4.6541432427826415e-06,-4.028671656258059e-15,4.028671656258059e-15,8.656097258083913e-10,9.734684139510353e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.5552367383,0.2111393919431365,4.790609583248536e-06,4.7906095845103394e-06,-1.2618038057010499e-15,1.2618038057010499e-15,2.63391074442987e-10,2.5259504532973467e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.5263111994,0.2173358992561414,4.9310773074545925e-06,4.931077307810835e-06,-3.5624257585737187e-16,3.5624257585737187e-16,7.224437047317895e-11,4.049123529702473e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.4973856741,0.223714258283941,5.075663731784006e-06,5.07566373607547e-06,-4.291463628143706e-15,4.291463628143706e-15,8.454980178536981e-10,3.509835779768698e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.4684601624,0.2302798058221202,5.224489626620548e-06,5.2244896323362215e-06,-5.715673295986559e-15,5.715673295986559e-15,1.0940156260642623e-09,1.2689714287679832e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.4395346641,0.2370380353297947,5.377679298542887e-06,5.377679303994752e-06,-5.451864884564207e-15,5.451864884564207e-15,1.0137950919673374e-09,3.3533703257489798e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.4106091794,0.2439946013862245,5.535360698940642e-06,5.535360701161315e-06,-2.2206730540801772e-15,2.2206730540801772e-15,4.011794666993032e-10,9.228598360204727e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.3816837082,0.2511553245836367,5.697665525186281e-06,5.697665527193323e-06,-2.007042027420223e-15,2.007042027420223e-15,3.522569055416095e-10,1.1162491724048932e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.3527582505,0.2585261963042221,5.864729347397178e-06,5.864729348705347e-06,-1.308169542200803e-15,1.308169542200803e-15,2.2305710364785793e-10,9.055647450700613e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.3238328063,0.2661133837558323,6.036691705224656e-06,6.03669170823838e-06,-3.0137237445730138e-15,3.0137237445730138e-15,4.992343306947632e-10,2.3483793224493447e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.2949073756,0.27392323513175,6.213696223566528e-06,6.2136962318109365e-06,-8.244408844851336e-15,8.244408844851336e-15,1.3268123412026794e-09,2.9300458526936947e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.2659819584,0.2819622849218733,6.395890757205388e-06,6.3958907616951225e-06,-4.489734559338151e-15,4.489734559338151e-15,7.019717388275442e-10,5.517239460596325e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.2370565547,0.2902372593797606,6.5834274709676295e-06,6.583427475055226e-06,-4.087596350266752e-15,4.087596350266752e-15,6.208918326745086e-10,6.617972971291368e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.2081311645,0.2987550821501062,6.7764630105102456e-06,6.776463011050749e-06,-5.405035821042306e-16,5.405035821042306e-16,7.976190251799528e-11,5.690141931528017e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.1792057878,0.3075228800613588,6.975158601144639e-06,6.975158601666162e-06,-5.215232678221562e-16,5.215232678221562e-16,7.476866084415336e-11,3.0187206016568567e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.1502804245,0.3165479891199801,7.179680209233549e-06,7.179680215711433e-06,-6.477884363902814e-15,6.477884363902814e-15,9.022524916537556e-10,2.061450308056681e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.1213550747,0.3258379605549172,7.390198660680957e-06,7.390198670019348e-06,-9.338391706778786e-15,9.338391706778786e-15,1.2636184930539e-09,8.319000931870337e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.0924297384,0.3354005672266215,7.60688979019525e-06,7.606889798934587e-06,-8.739336972195602e-15,8.739336972195602e-15,1.148871247407794e-09,2.1397819514036632e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.0635044155,0.3452438101347805,7.829934588152256e-06,7.829934593273962e-06,-5.121706688317532e-15,5.121706688317532e-15,6.541187065236993e-10,8.911488742669112e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.0345791061,0.3553759250106909,8.059519343705124e-06,8.059519349150479e-06,-5.445354589331611e-15,5.445354589331611e-15,6.756425977072173e-10,2.4546794718382878e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-1.0056538102,0.3658053893072207,8.295835824091868e-06,8.295835825831054e-06,-1.7391856455429427e-15,1.7391856455429427e-15,2.0964562005043248e-10,2.359571039316413e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.97672852769,0.3765409293001991,8.539081411545439e-06,8.539081413212786e-06,-1.667347087220411e-15,1.667347087220411e-15,1.952607085629226e-10,4.77955639148506e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.94780325864,0.3875915272827795,8.789459266971365e-06,8.789459276600644e-06,-9.629278914491911e-15,9.629278914491911e-15,1.0955484986575954e-09,5.738823137043646e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.91887800302,0.3989664291821968,9.04717853454188e-06,9.047178539662975e-06,-5.121095130529614e-15,5.121095130529614e-15,5.660433369451759e-10,4.22089398161998e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.88995276083,0.4106751522474656,9.312454455082053e-06,9.312454460697002e-06,-5.614949220096761e-15,5.614949220096761e-15,6.029505157630058e-10,1.0137075728599674e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.86102753207,0.4227274930228156,9.585508598066108e-06,9.585508609592487e-06,-1.1526378606457367e-14,1.1526378606457367e-14,1.2024796049864894e-09,3.740994429962495e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.83210231674,0.4351335355438129,9.866569049332944e-06,9.866569052893201e-06,-3.560257354228748e-15,3.560257354228748e-15,3.608404639082482e-10,7.97146222678369e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.80317711483,0.4479036597784774,1.0155870543530515e-05,1.015587054913287e-05,-5.60235384017109e-15,5.60235384017109e-15,5.516369879930609e-10,1.4083604848979638e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.77425192633,0.4610485503075434,1.0453654727577145e-05,1.045365473851574e-05,-1.0938595339303296e-14,1.0938595339303296e-14,1.046389575025931e-09,7.370645288457931e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.74532675123,0.4745792052635519,1.0760170323869677e-05,1.0760170335897157e-05,-1.2027479909921222e-14,1.2027479909921222e-14,1.117777835709178e-09,5.62997511648936e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.71640158955,0.4885069455176082,1.1075673347609864e-05,1.1075673355828369e-05,-8.218504883258405e-15,8.218504883258405e-15,7.420320750912692e-10,1.5827965033216777e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.68747644126,0.5028434241888906,1.1400427309235877e-05,1.1400427320013295e-05,-1.0777418521967959e-14,1.0777418521967959e-14,9.453521538660527e-10,9.799751906470457e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.65855130636,0.5176006363561781,1.1734703468056811e-05,1.1734703476552243e-05,-8.495432140967832e-15,8.495432140967832e-15,7.239579728574329e-10,1.540322860825946e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.62962618486,0.5327909291017829,1.207878102591441e-05,1.2078781027936746e-05,-2.0223352072828993e-15,2.0223352072828993e-15,1.6742874985526146e-10,2.338483997530805e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.60070107674,0.5484270118626245,1.2432947371141251e-05,1.2432947374655582e-05,-3.5143312278286196e-15,3.5143312278286196e-15,2.8266276064133776e-10,3.817193570703091e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.571775982,0.5645219670374245,1.2797498305798886e-05,1.279749831822577e-05,-1.2426884743671832e-14,1.2426884743671832e-14,9.710401544631482e-10,8.980464483414627e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.54285090064,0.5810892609418451,1.317273833039352e-05,1.317273834658002e-05,-1.618649977236635e-14,1.618649977236635e-14,1.2287877695960447e-09,2.965553867245268e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.51392583265,0.5981427550807374,1.3558980861269442e-05,1.3558980875670913e-05,-1.440147100965211e-14,1.440147100965211e-14,1.0621352107290668e-09,6.551728666651796e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.48500077802,0.6156967177397384,1.3956548504462797e-05,1.3956548511124279e-05,-6.6614821433519725e-15,6.6614821433519725e-15,4.773015432893266e-10,1.3796145776821412e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.45607573676,0.6337658359098342,1.436577331078592e-05,1.4365773317401856e-05,-6.615937181778109e-15,6.615937181778109e-15,4.6053470534467854e-10,7.459246908880348e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.42715070885,0.6523652276056587,1.4786997110220107e-05,1.478699710968145e-05,5.386570502792162e-16,5.386570502792162e-16,3.64277511021437e-11,7.891199511793384e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.39822569429,0.6715104544828006,1.5220571697234617e-05,1.5220571701883982e-05,-4.649365541544749e-15,4.649365541544749e-15,3.0546589396305377e-10,5.797340988731381e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.36930069308,0.6912175348689906,1.5666859209966276e-05,1.566685922913175e-05,-1.9165472296212363e-14,1.9165472296212363e-14,1.2233129828967326e-09,5.387237295295422e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.34037570521,0.711502957172492,1.612623243702462e-05,1.6126232448689618e-05,-1.1664998936407323e-14,1.1664998936407323e-14,7.233555000228956e-10,7.178576845374708e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.31145073068,0.7323836936630316,1.65990750339604e-05,1.659907504727018e-05,-1.3309781065912879e-14,1.3309781065912879e-14,8.018387186038871e-10,8.328275526954908e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.28252576948,0.7538772146852003,1.7085781953871943e-05,1.708578196181675e-05,-7.944806515143912e-15,7.944806515143912e-15,4.6499519500476714e-10,2.8568019879080226e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.2536008216,0.7760015032678167,1.7586759714154573e-05,1.7586759719271556e-05,-5.116983632603642e-15,5.116983632603642e-15,2.9095658974611765e-10,4.69572391304614e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.22467588705,0.7987750701529404,1.8102426751702597e-05,1.8102426757374817e-05,-5.6722205057924135e-15,5.6722205057924135e-15,3.133403372827671e-10,4.816219192443885e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.19575096582,0.8222169693129024,1.863321375376616e-05,1.8633213770877806e-05,-1.711164440395055e-14,1.711164440395055e-14,9.183410126864241e-10,6.357886326688257e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.1668260579,0.8463468138765917,1.917956407249627e-05,1.9179564093827886e-05,-2.1331616757280097e-14,2.1331616757280097e-14,1.112205504406889e-09,7.260348187321232e-13,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.13790116329,0.8711847925294648,1.974193404146785e-05,1.974193405906162e-05,-1.759376878126412e-14,1.759376878126412e-14,8.911876986636228e-10,3.36797621493006e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.10897628199,0.8967516864114721,2.032079337440901e-05,2.032079337952067e-05,-5.1116574894313066e-15,5.1116574894313066e-15,2.515481258021571e-10,5.2966517896352976e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.08005141398,0.9230688865213256,2.091662553660235e-05,2.0916625545373548e-05,-8.77119896353952e-15,8.77119896353952e-15,4.193410138988495e-10,5.5235556953142e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.051126559267,0.950158411570542,2.152992823175929e-05,2.1529928235045594e-05,-3.2863048762300784e-15,3.2863048762300784e-15,1.526389145543345e-10,3.68049067984469e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,-0.022201717843,0.9780429264420624,2.216121367184218e-05,2.216121368239713e-05,-1.0554952094635195e-14,1.0554952094635195e-14,4.76280417034158e-10,1.2965044819048033e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,0.0067231102966,1.0067457611355406,2.281100912914817e-05,2.2811009160881227e-05,-3.173305598868671e-14,3.173305598868671e-14,1.3911289835920969e-09,5.757950880909921e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,0.035647925156,1.0362909302881658,2.347985738301592e-05,2.347985740409265e-05,-2.1076730990924122e-14,2.1076730990924122e-14,8.976515754840295e-10,5.641635465188144e-12,,True
auto_vs_python_continuation,python_continuation_interpolated_on_auto_log_w,q,210.0,0.06457272674,1.0667031532666102,2.4168317035000902e-05,2.4168317059094612e-05,-2.4093709883113434e-14,2.4093709883113434e-14,9.969130173276545e-10,3.837235128187286e-12,,True
