backend,schema_version,branch_id,point_index,log_w,w_m_s,n,q,s,jacobian_coordinate_system,jacobian_method,physical_jacobian_11,physical_jacobian_12,physical_jacobian_13,physical_jacobian_21,physical_jacobian_22,physical_jacobian_23,physical_jacobian_31,physical_jacobian_32,physical_jacobian_33
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,63,-6.947746050384048,0.0009607983059328197,328.73494387611146,6.62711451069668e-08,1.4372753905884057,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006117205319869173,-6068822.695790242,229.2798414153571,1.0260592537084134e-12,-0.005089720209938645,5.785510732405855e-10,-2.7648085448496088e-09,-6.857352323943638,-2.169361216776819e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,64,-6.93737848833392,0.0009708112572464612,332.14128530675623,6.696097008223817e-08,1.4373025966182034,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006117395673946067,-6068728.273736272,231.66284073480426,1.0261390674035285e-12,-0.005089878615669573,5.845550969479578e-10,-2.765023583110536e-09,-6.857565576409054,-2.191832627045953e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,65,-6.927010926283792,0.000980928558446432,335.58292314308676,6.765797553546478e-08,1.437329802648001,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006117586033946366,-6068633.85315137,234.0706075424062,1.0262188853210968e-12,-0.005090037031255748,5.906214285523321e-10,-2.7652386273936392e-09,-6.857778808963292,-2.2145368056532836e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,66,-6.916643364233665,0.0009911512970141774,339.06027460516594,6.836224403703751e-08,1.4373570090118226,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006117776247638903,-6068539.509538599,236.50342928026942,1.02629866954652e-12,-0.005090195265732912,5.967507978459909e-10,-2.7654536454041143e-09,-6.857992197495524,-2.2374766119573125e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,67,-6.906275802183537,0.0010014805717643242,342.5736588101439,6.907384344259282e-08,1.4373842153756442,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.000611796646724574,-6068445.167392503,238.96153664314326,1.0263784579889837e-12,-0.005090353510053564,6.029437766975244e-10,-2.765668669431752e-09,-6.8582055661289365,-2.26065404304863e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,68,-6.8959082401334095,0.0010119174929627834,346.1234027622859,6.979284250892468e-08,1.4374114214321445,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006118156797845287,-6068350.774601655,241.44516423762624,1.026458276732015e-12,-0.00509051189625474,6.092009488509103e-10,-2.7658837212851727e-09,-6.858418792253802,-2.284071148711068e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,69,-6.885540678083283,0.0010224631824460933,349.70992911669873,7.051932573469549e-08,1.4374386274886448,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.000611834713436604,-6068256.383279056,243.9546052166176,1.02653809969672e-12,-0.005090670292307504,6.155230560859304e-10,-2.7660987791596587e-09,-6.8586319984748805,-2.3077308189886244e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,70,-6.875173116033155,0.0010331187737420042,353.33367265745574,7.125337918232672e-08,1.4374658338791617,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006118537324569546,-6068162.068917293,246.4901591600189,1.0266178889595345e-12,-0.005090828507238649,6.219108589646142e-10,-2.766313810752423e-09,-6.858845360688747,-2.331636033603979e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,71,-6.864805553983027,0.0010438854121913139,356.99496593917195,7.199507357743392e-08,1.4374930402696786,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006118727520685154,-6068067.756021389,249.05206650549712,1.02669768243861e-12,-0.005090986732009626,6.283649534715594e-10,-2.7665288483612365e-09,-6.859058703011177,-2.355788873679952e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,72,-6.854437991932899,0.0010547642550709797,360.69414973232904,7.274448058464608e-08,1.4375202463528671,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006118917827816028,-6067973.392477361,251.640571766413,1.0267775062286074e-12,-0.005091145098688272,6.348859479628588e-10,-2.7667439138045855e-09,-6.859271902805189,-2.3801914752275166e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,73,-6.844070429882772,0.0010657564717185106,364.43166448821984,7.350168827646835e-08,1.4375474524360556,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006119108140865912,-6067879.030400766,254.25598047599243,1.0268573342395e-12,-0.005091303475214854,6.41474615498182e-10,-2.766958985267888e-09,-6.859485082702802,-2.4048468499679624e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,74,-6.833702867832645,0.0010768632436576589,368.2079632943662,7.426678635503807e-08,1.4375746588532534,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.000611929830758903,-6067784.745273737,256.8986048644861,1.0269371285387471e-12,-0.005091461670607164,6.481317487066746e-10,-2.7671740304403653e-09,-6.859698418608026,-2.429758103055048e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,75,-6.823335305782517,0.0010880857647254138,372.02339270869766,7.503984853733872e-08,1.4376018652704512,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006119488480222059,-6067690.461611751,259.5686955239618,1.0270169270534767e-12,-0.005091619875835654,6.548579687059598e-10,-2.7673890816277834e-09,-6.859911734629198,-2.4549274031797992e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,76,-6.81296774373239,0.0010994252412003262,375.8783078474676,7.58209495188134e-08,1.4376290713803133,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006119678763892909,-6067596.12729827,262.2665072928631,1.027096755889485e-12,-0.005091778222998963,6.616539095019886e-10,-2.7676041606584872e-09,-6.860124908102072,-2.480356976207738e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,77,-6.802600181682262,0.001110882891932172,379.7731677075061,7.661018109696643e-08,1.4376562774901753,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006119869053480573,-6067501.7944514025,264.9923586076179,1.0271765889456101e-12,-0.005091936580006555,6.685203767533933e-10,-2.7678192457080347e-09,-6.860338061685922,-2.5060499606605055e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,78,-6.792232619632134,0.0011224599484729566,383.70844445035175,7.74076367675832e-08,1.4376834839340398,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006120059196731979,-6067407.538542829,267.74657488307025,1.0272563882803417e-12,-0.005092094755867257,6.754581965085085e-10,-2.7680343044576632e-09,-6.860551371292189,-2.5320095924031577e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,79,-6.7818650575820065,0.0011341576552092944,387.68449922692804,7.821339336553748e-08,1.4377106903779042,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006120249345891102,-6067313.284098477,270.5294172945061,1.0273361918297773e-12,-0.005092252941560488,6.82468016077889e-10,-2.7682493692211215e-09,-6.860764661021781,-2.558238131379679e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,80,-6.77149749553188,0.001145977269496164,391.70170210321606,7.902752874526592e-08,1.4377378965144252,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006120439606110564,-6067218.978999286,273.3411514414117,1.0274160257108392e-12,-0.005092411269215638,6.895504961988447e-10,-2.768464461836607e-09,-6.860977808183228,-2.584737897090147e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,81,-6.761129933481752,0.0011579200617920606,395.7605314024883,7.98501385868225e-08,1.4377651026509461,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006120629872244645,-6067124.675365893,276.1821092084025,1.0274958638112398e-12,-0.005092569606711424,6.967064765036719e-10,-2.7686795604698267e-09,-6.861190935463029,-2.611512160195338e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,82,-6.750762371431624,0.001169987315795549,399.8614791633114,8.06813203400831e-08,1.4377923091214626,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006120819992032991,-6067030.44865951,279.0526297516761,1.0275756681805032e-12,-0.005092727763047719,7.039368178689815e-10,-2.768894632794038e-09,-6.861404218780027,-2.6385642927741056e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,83,-6.740394809381497,0.0011821803285832475,404.00492174411414,8.15211540896856e-08,1.437819515591979,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006121010117726864,-6066936.223416535,281.9529852767045,1.0276554767636928e-12,-0.005092885929212895,7.112421949028643e-10,-2.769109711130968e-09,-6.86161748222772,-2.665896649863209e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,84,-6.730027247331369,0.0011945004107492506,408.1912447899875,8.236972098266118e-08,1.4378467217551445,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006121200354503589,-6066841.947515378,284.8834525984607,1.0277353156888575e-12,-0.005093044237367088,7.186232962010901e-10,-2.76932481732867e-09,-6.86183060308743,-2.693511648536306e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,85,-6.719659685281242,0.0012069488865459942,412.4209467644361,8.322712074582725e-08,1.43787392791831,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006121390597192737,-6066747.673079202,287.8443776176787,1.0278151588325833e-12,-0.005093202555358266,7.260809968022958e-10,-2.769539929542996e-09,-6.862043704072867,-2.7214126971568787e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,86,-6.709292123231114,0.0012195270940266014,416.6945404198737,8.409345495037764e-08,1.4379011344154642,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006121580693526671,-6066653.475558772,290.8361138122059,1.0278949682354254e-12,-0.005093360692177341,7.336161938798661e-10,-2.769755015439224e-09,-6.862256961110292,-2.7496033097517197e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,87,-6.698924561180987,0.001232236385188703,421.0124179626238,8.49688070681665e-08,1.4379283409126185,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006121770795763933,-6066559.279500931,293.8589448835263,1.027974781851415e-12,-0.005093518838821654,7.412295904906194e-10,-2.7699701073470593e-09,-6.862470198285784,-2.7780859404517616e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,88,-6.688556999130859,0.0012450781261197645,425.3749812727684,8.585326167807058e-08,1.4379555471024137,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006121961009106534,-6066465.03278158,296.913159335656,1.028054625819724e-12,-0.005093677127482048,7.489219042634128e-10,-2.770185227124405e-09,-6.862683292853466,-2.8068631080089885e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,89,-6.678189437080731,0.0012580536971439175,429.7827498021015,8.674692272483038e-08,1.437982753292209,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006122151228359369,-6066370.787526396,299.9991176774375,1.0281344740058163e-12,-0.005093835425975779,7.566940471363173e-10,-2.770400352917265e-09,-6.862896367554247,-2.8359383642874094e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,90,-6.667821875030604,0.0012711644929703297,434.2362578889334,8.764989607525857e-08,1.4380099598159866,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006122341301247539,-6066276.619175675,303.11718831317467,1.0282142884412887e-12,-0.005093993543284843,7.645469541099106e-10,-2.7706154523829455e-09,-6.863109598321765,-2.8653153712373067e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,91,-6.657454312980477,0.001284411922843121,438.7359142548403,8.856226873169062e-08,1.4380371663397642,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006122531380036852,-6066182.45228673,306.26766692585767,1.0282941070891311e-12,-0.0050941516704155,7.724813578894782e-10,-2.770830557859126e-09,-6.863322809234711,-2.8949966862535524e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,92,-6.647086750930349,0.0012977974106928342,443.28213769839203,8.948412884998982e-08,1.438064372556175,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006122721569953978,-6066088.234732953,309.4508542021756,1.0283739560996365e-12,-0.005094309939589296,7.804980063611238e-10,-2.7710456912135545e-09,-6.86353587752004,-2.924984934043909e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,93,-6.636719188880221,0.0013113223952894932,447.87546954343816,9.041558477121821e-08,1.4380915787725859,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006122911765779152,-6065994.018642526,312.6671258760006,1.0284538093271487e-12,-0.0050944682185927815,7.88597849918408e-10,-2.771260830582389e-09,-6.863748925945828,-2.955283816014839e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,94,-6.626351626830094,0.00132498833039725,452.51646662294934,9.135674683947798e-08,1.438118785322972,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006123101815230171,-6065899.879445306,315.91686590833285,1.0285336287942932e-12,-0.005094626316398998,7.967818629840457e-10,-2.77147594361495e-09,-6.863962130453132,-2.985897148267178e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,95,-6.615984064779966,0.0013387966849306503,457.2055548692172,9.23077057369124e-08,1.4381459918733581,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006123291870580147,-6065805.74170905,319.2003824697708,1.0286134524730307e-12,-0.005094784424023165,8.05050809162133e-10,-2.7716910626569026e-09,-6.864175315113227,-3.0168275958050217e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,96,-6.605616502729839,0.0013527489431125175,461.94317071157184,9.32685533476515e-08,1.4381731981163703,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.000612348203708044,-6065711.553304628,322.51798894421034,1.028693306524784e-12,-0.00509494267371755,8.134054678717971e-10,-2.771906209585853e-09,-6.86438835712587,-3.048077893749309e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,97,-6.595248940679712,0.0013668466046334899,466.7298782669004,9.423940259502203e-08,1.4382004043593826,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006123672209486592,-6065617.36636274,325.8700769334717,1.0287731647927674e-12,-0.005095100933237988,8.218468295837648e-10,-2.7721213625281026e-09,-6.864601379286327,-3.0796518993452706e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,98,-6.584881378629584,0.0013810911848132225,471.566257809859,9.522036848977048e-08,1.4382276109363628,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006123862235509085,-6065523.256302822,329.25704661215536,1.0288529892906309e-12,-0.005095259011548525,8.303759098050874e-10,-2.772336489124979e-09,-6.864814557543098,-3.11155358933354e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,99,-6.574513816579456,0.0013954842147632577,476.45275320820355,9.621154554948987e-08,1.438254817513343,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006124052267428347,-6065429.14770305,332.6792191658992,1.0289328179993103e-12,-0.005095417099673372,8.389935043417418e-10,-2.7725516217301385e-09,-6.865027715960012,-3.143785740855538e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,100,-6.564146254529328,0.0014100272415516052,481.38981926428477,9.721302954425411e-08,1.4382820237829421,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006124242410520412,-6065334.988431791,336.13692121198676,1.0290126770913572e-12,-0.005095575329895505,8.47700425475448e-10,-2.7727667822310458e-09,-6.865240731709659,-3.176351204090294e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,101,-6.553778692479201,0.0014247218283690289,486.3780438477918,9.822493817346365e-08,1.4383092300525413,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006124432559516152,-6065240.830622253,339.6305608903355,1.0290925403988575e-12,-0.005095733569940051,8.564977054441665e-10,-2.7729819487441437e-09,-6.865453727614471,-3.2092539986832508e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,102,-6.543411130429074,0.0014395695546970755,491.41803166196246,9.924739131187367e-08,1.4383364366561011,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006124622562118765,-6065146.749683429,343.16055527381883,1.0291723699264945e-12,-0.005095891628762115,8.653864025715753e-10,-2.7731970889027776e-09,-6.865666879630348,-3.2424982687772814e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,103,-6.533043568378946,0.0014545720164778422,496.51024526528687,1.0028048747475063e-07,1.438363643259661,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006124812570615965,-6065052.670203938,346.7272391127939,1.0292522036641718e-12,-0.00509604969739485,8.743673462235542e-10,-2.7734122350685877e-09,-6.865880011813714,-3.276086908369762e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,104,-6.522676006328819,0.0014697308262855222,501.6551586066464,1.0132432648245761e-07,1.4383908495558324,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006125002690308417,-6064958.540049657,350.33095281672496,1.0293320677955594e-12,-0.005096207908151894,8.834413829300439e-10,-2.7736274091388867e-09,-6.866093001310031,-3.310022887538126e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,105,-6.512308444278691,0.0014850476134997412,506.8533843087126,1.0237903101247555e-07,1.4384180558520039,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006125192815902355,-6064864.411356284,353.9721217621115,1.0294119361416245e-12,-0.005096366128727711,8.926095884575834e-10,-2.7738425892202683e-09,-6.866305970968866,-3.344310395165753e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,106,-6.501940882228563,0.0015005240244806868,512.1055525317547,1.0344472600927933e-07,1.4384452624821293,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006125382795093688,-6064770.359522384,357.6511806337718,1.0294917706980801e-12,-0.005096524168068447,9.018730657518104e-10,-2.774057742938097e-09,-6.866519096753532,-3.3789537498448993e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,107,-6.491573320178436,0.0015161617227460761,517.4121453120695,1.0452151415489476e-07,1.4384724691122548,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006125572780177424,-6064676.309147007,361.36847831959005,1.0295716094637994e-12,-0.005096682217216222,9.112326791538026e-10,-2.7742729026619936e-09,-6.866732202713035,-3.413955967346087e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,108,-6.481205758128309,0.0015319623891499607,522.7736565511422,1.056094994912709e-07,1.4384996754349841,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006125762876478896,-6064582.208093519,365.1243696035731,1.0296514786335833e-12,-0.005096840408515366,9.206893108857736e-10,-2.7744880902991283e-09,-6.866945165965658,-3.4493201426890797e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,109,-6.470838196078181,0.0015479277220634027,528.1907246669273,1.0670880988451921e-07,1.4385268817577135,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006125952978679671,-6064488.108500126,368.9192978268119,1.0297313520172692e-12,-0.0050969986096296525,9.302440820784637e-10,-2.7747032839462385e-09,-6.867158109388138,-3.4850506411208393e-06
loca,figure2-loca-eigenvalue-schema-v1,figure2_T230K,110,-6.460470634028053,0.0015640594375570193,533.664006348475,1.0781957556324499e-07,1.4385540884143897,physical_ode_state,sacado_forward_ad_physical_ode_state,-0.0006126142934468339,-6064394.085754982,372.75371602973576,1.0298111916015927e-12,-0.005097156629496226,9.398981421809287e-10,-2.7749184512206986e-09,-6.867371208951244,-3.521151963026816e-06
